[20:48:07.085][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[20:48:07.092][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[20:48:07.659][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandClampedInt' to 'crafttweaker.api.util.valueprovider.ClampedInt'
[20:48:07.659][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.ExpandICancellableEvent' to 'crafttweaker.neoforge.api.event.ICancellableEvent'
[20:48:07.659][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandRightClickBlockEvent' to 'crafttweaker.neoforge.api.event.interact.RightClickBlockEvent'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandSuspiciousStewForEmerald' to 'crafttweaker.api.villager.trade.type.SuspiciousStewForEmerald'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageContainer' to 'crafttweaker.neoforge.api.world.damage.DamageContainer'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandMerchantOffers' to 'crafttweaker.api.villager.MerchantOffers'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.block.ExpandBlockItem' to 'crafttweaker.api.item.type.block.BlockItem'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemAttributeModifiers' to 'crafttweaker.api.item.component.ItemAttributeModifiers'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandAxisCycle' to 'crafttweaker.api.util.math.AxisCycle'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandResolvableProfile' to 'crafttweaker.api.item.component.ResolvableProfile'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandItemCapability' to 'crafttweaker.neoforge.api.capability.ItemCapability'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandLootItemCondition' to 'crafttweaker.api.loot.condition.LootCondition'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemAttributeModifiers$ExpandItemAttributeModifiersBuilder' to 'crafttweaker.api.item.component.ItemAttributeModifiersBuilder'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.param.ExpandLootContextParam' to 'crafttweaker.api.loot.param.LootContextParam'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandBiasedToBottomInt' to 'crafttweaker.api.util.valueprovider.BiasedToBottomInt'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEnchantmentPredicate' to 'crafttweaker.api.predicate.EnchantmentPredicate'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.xp.ExpandPlayerXpLevelChangeEvent' to 'crafttweaker.neoforge.api.event.xp.PlayerXpLevelChangeEvent'
[20:48:07.660][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandFireworkExplosion$ExpandFireworkExplosionShape' to 'crafttweaker.api.item.component.FireworkExplosionShape'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.tag.expand.ExpandEntityTypeTag' to 'crafttweaker.api.tag.type.KnownTag<crafttweaker.api.entity.EntityType<crafttweaker.api.entity.Entity>>'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageContainer$ExpandDamageContainerReduction' to 'crafttweaker.neoforge.api.world.damage.DamageContainerReduction'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.ExpandMessage' to 'crafttweaker.api.text.Message'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandServerLevel' to 'crafttweaker.api.world.ServerLevel'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.ExpandComponent' to 'crafttweaker.api.text.Component'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.use.ExpandLivingEntityUseItemStopEvent' to 'crafttweaker.neoforge.api.event.entity.use.LivingEntityUseItemStopEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandSuspiciousStewEffects' to 'crafttweaker.api.item.component.SuspiciousStewEffects'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.advancement.ExpandAdvancementProgressEventType' to 'crafttweaker.neoforge.api.event.advancement.AdvancementProgressEventType'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandItemStack' to 'crafttweaker.api.item.ItemStack'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandBlockCapability' to 'crafttweaker.neoforge.api.capability.BlockCapability'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandThrowableItemProjectile' to 'crafttweaker.api.entity.type.projectile.ThrowableItemProjectile'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.conversion.ExpandLivingConversionEvent$ExpandLivingConversionPostEvent' to 'crafttweaker.neoforge.api.event.entity.conversion.LivingConversionPostEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.grindstone.ExpandGrindStoneEvent$ExpandGrindstoneOnTakeItemEvent' to 'crafttweaker.neoforge.api.event.grindstone.GrindstoneOnTakeItemEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandInteractionResultHolder' to 'crafttweaker.api.world.InteractionResultHolder'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.input.type.ExpandSingleRecipeInput' to 'crafttweaker.api.recipe.input.type.SingleRecipeInput'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandServerTickEvent' to 'crafttweaker.neoforge.api.event.tick.ServerTickEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandCustomModelData' to 'crafttweaker.api.item.component.CustomModelData'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.teleport.ExpandEntitySpreadPlayersCommandEvent' to 'crafttweaker.neoforge.api.event.entity.teleport.EntitySpreadPlayersCommandTeleportEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.attribute.ExpandAttributeModifier' to 'crafttweaker.api.entity.attribute.AttributeModifier'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandEntityTickEvent$ExpandServerTickPostEvent' to 'crafttweaker.neoforge.api.event.tick.EntityTickPostEvent'
[20:48:07.661][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandPosition' to 'crafttweaker.api.util.Position'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandItem' to 'crafttweaker.api.item.ItemDefinition'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandRandom' to 'crafttweaker.api.util.math.Random'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandDataComponentPredicateBuilder' to 'crafttweaker.api.predicate.builder.DataComponentPredicateBuilder'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandSleepingLocationCheckEvent' to 'crafttweaker.neoforge.api.event.entity.player.CanContinueSleepingEvent'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.piston.ExpandPistonEvent$ExpandPistonEventPreEvent' to 'crafttweaker.neoforge.api.event.block.piston.PrePistonEvent'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.table.ExpandLootTable' to 'crafttweaker.api.loot.LootTable'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponentPatch' to 'crafttweaker.api.component.DataComponentPatch'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandBundleContents' to 'crafttweaker.api.item.component.BundleContents'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.server.ExpandFilterable' to 'crafttweaker.api.server.Filterable'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandShapedRecipe' to 'crafttweaker.api.recipe.type.ShapedRecipe'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.tiered.ExpandTieredItem' to 'crafttweaker.api.item.type.tiered.TieredItem'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.level.ExpandLevelEvent' to 'crafttweaker.neoforge.api.event.level.LevelEvent'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.cauldron.ExpandLavaCauldronBlock' to 'crafttweaker.api.block.type.cauldron.LavaCauldronBlock'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandLevelTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.LevelTickPreEvent'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.cauldron.ExpandAbstractCauldronBlock' to 'crafttweaker.api.block.type.cauldron.AbstractCauldronBlock'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerEvent'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandFireworkRocketEntity' to 'crafttweaker.api.entity.type.projectile.FireworkRocketEntity'
[20:48:07.662][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandRightClickItemEvent' to 'crafttweaker.neoforge.api.event.interact.RightClickItemEvent'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.target.ExpandLivingTargetType' to 'crafttweaker.neoforge.api.event.entity.living.target.LivingTargetType'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerNameFormatEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerNameFormatEvent'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandBaseSpawner' to 'crafttweaker.api.world.BaseSpawner'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageSources' to 'crafttweaker.api.world.damage.DamageSources'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandUseOnContext' to 'crafttweaker.api.item.UseOnContext'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandLevelWriter' to 'crafttweaker.api.world.LevelWriter'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.type.ExpandBeehiveBlockEntity' to 'crafttweaker.api.block.entity.type.BeehiveBlockEntity'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandLocationPredicateBuilder' to 'crafttweaker.api.predicate.builder.LocationPredicateBuilder'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.armor.ExpandArmorItem' to 'crafttweaker.api.item.type.armor.ArmorItem'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandVector3f' to 'crafttweaker.api.util.math.Vector3f'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandDist' to 'crafttweaker.neoforge.game.Distribution'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandEntityFlagsPredicateBuilder' to 'crafttweaker.api.predicate.builder.EntityFlagsPredicateBuilder'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemCraftedEvent' to 'crafttweaker.neoforge.api.event.item.ItemCraftedEvent'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandLodestoneTracker' to 'crafttweaker.api.item.component.LodestoneTracker'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandMapItemColor' to 'crafttweaker.api.item.component.MapItemColor'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandEntityHasScoreConditionBuilder' to 'crafttweaker.api.loot.condition.builder.EntityHasScoreLootConditionBuilder'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityEquipmentPredicate' to 'crafttweaker.api.predicate.EntityEquipmentPredicate'
[20:48:07.663][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandClampedNormalFloat' to 'crafttweaker.api.util.valueprovider.ClampedNormalFloat'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.food.ExpandFoodData' to 'crafttweaker.api.food.FoodData'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandShearable' to 'crafttweaker.api.entity.Shearable'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.zencode.expand.ExpandBool' to 'bool'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityRemovalReason' to 'crafttweaker.api.entity.RemovalReason'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandLightPredicateBuilder' to 'crafttweaker.api.predicate.builder.LightPredicateBuilder'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntitySubPredicates' to 'crafttweaker.api.predicate.EntitySubPredicates'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandPlayerEntityInteractSpecificEvent' to 'crafttweaker.neoforge.api.event.interact.EntityInteractSpecificEvent'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandBlockBreakEvent' to 'crafttweaker.neoforge.api.event.block.BlockBreakEvent'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandContainer' to 'crafttweaker.api.world.Container'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandWitherSkull' to 'crafttweaker.api.entity.type.projectile.WitherSkull'
[20:48:07.664][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandEquipable' to 'crafttweaker.api.item.Equipable'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityType' to 'crafttweaker.api.entity.EntityType'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.use.ExpandLivingEntityUseItemStartEvent' to 'crafttweaker.neoforge.api.event.entity.use.LivingEntityUseItemStartEvent'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandLightningBoltPredicate' to 'crafttweaker.api.predicate.LightningBoltPredicate'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingEquipmentChangeEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingEquipmentChangeEvent'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandFarmlandTrampleEvent' to 'crafttweaker.neoforge.api.event.block.FarmlandTrampleEvent'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemSmeltedEvent' to 'crafttweaker.neoforge.api.event.item.ItemSmeltedEvent'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemEntityPickupEvent' to 'crafttweaker.neoforge.api.event.item.ItemEntityPickupEvent'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandFrontAndTop' to 'crafttweaker.api.util.math.FrontAndTop'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandItemsAndEmeraldsToItems' to 'crafttweaker.api.villager.trade.type.ItemsAndEmeraldsToItems'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandIFluidHandler' to 'crafttweaker.api.capability.IFluidHandler'
[20:48:07.666][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.ExpandLootContextBuilder' to 'crafttweaker.api.loot.LootContextBuilder'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandPortalSpawnEvent' to 'crafttweaker.neoforge.api.event.block.PortalSpawnEvent'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandBlockGetter' to 'crafttweaker.api.world.BlockGetter'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntity' to 'crafttweaker.api.entity.Entity'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.zencode.expand.ExpandMap$ExpandMapString' to 'string[string]'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.ExpandItemListing' to 'crafttweaker.api.villager.trade.ItemListing'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponentPatch$ExpandDataComponentPatchSplitResult' to 'crafttweaker.api.component.DataComponentPatchSplitResult'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.ExpandEnchantment' to 'crafttweaker.api.item.enchantment.Enchantment'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.effect.ExpandMobEffectApplicableEvent' to 'crafttweaker.neoforge.api.event.entity.living.effect.MobEffectApplicableEvent'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.misc.ExpandLightningBolt' to 'crafttweaker.api.entity.type.misc.LightningBolt'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandLevelAccessor' to 'crafttweaker.api.world.LevelAccessor'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandDyeColor' to 'crafttweaker.api.item.component.DyeColor'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandExplosionBlockInteraction' to 'crafttweaker.api.world.ExplosionBlockInteraction'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandQuaternion' to 'crafttweaker.api.util.math.Quaternionf'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandTagPredicate' to 'crafttweaker.api.predicate.TagPredicate'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandDisplayInfo' to 'crafttweaker.api.advancement.DisplayInfo'
[20:48:07.667][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandItemSupplier' to 'crafttweaker.api.entity.type.projectile.ItemSupplier'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandSlimePredicate' to 'crafttweaker.api.predicate.SlimePredicate'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandSeededContainerLoot' to 'crafttweaker.api.item.component.SeededContainerLoot'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.tiered.ExpandTier' to 'crafttweaker.api.item.type.tiered.Tier'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandLootItemConditionBuilder' to 'crafttweaker.api.loot.condition.builder.LootConditionBuilder'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerCloneEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerCloneEvent'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandInstrument' to 'crafttweaker.api.item.component.Instrument'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandWeatherCheckBuilder' to 'crafttweaker.api.loot.condition.builder.WeatherCheckLootConditionBuilder'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.ExpandBannerPatternLayers$ExpandBannerPatternLayersLayer' to 'crafttweaker.api.block.entity.BannerPatternLayersLayer'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerChangedDimensionEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerChangedDimensionEvent'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandAABB' to 'crafttweaker.api.util.math.AABB'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.misc.ExpandMob' to 'crafttweaker.api.entity.type.misc.Mob'
[20:48:07.668][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerHarvestCheckEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerHarvestCheckEvent'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandItemCost' to 'crafttweaker.api.villager.ItemCost'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityFlagsPredicate' to 'crafttweaker.api.predicate.EntityFlagsPredicate'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandDamageSourcePredicateBuilder' to 'crafttweaker.api.predicate.builder.DamageSourcePredicateBuilder'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.data.ExpandWritableLevelData' to 'crafttweaker.api.world.data.WritableLevelData'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.food.ExpandFoodProperties$ExpandFoodPropertiesPossibleEffect' to 'crafttweaker.api.food.FoodPropertiesPossibleEffect'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandLocationPredicate' to 'crafttweaker.api.predicate.LocationPredicate'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandNbtPredicate' to 'crafttweaker.api.predicate.NbtPredicate'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandServer' to 'crafttweaker.api.game.Server'
[20:48:07.669][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandServerTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.ServerTickPreEvent'
